Job Title,Skills,skill_entities,job_entities,relationships
Maintenance Manager,"Maintenance Management, Preventive Maintenance, Maintenance & Repair, Building Maintenance, Facility Management (FM), Planned Preventative Maintenance, Equipment Maintenance, Maintenance, Predictive Maintenance, Maintenance Planning","[('Maintenance Management, Preventive Maintenance, Maintenance & Repair, Building Maintenance, Facility Management (FM), Planned Preventative Maintenance, Equipment Maintenance, Maintenance, Predictive Maintenance, Maintenance Planning', 'SKILL')]","[('Maintenance Manager', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Maintenance Manager', 'to_type': 'SKILL', 'to_id': 'Maintenance Management, Preventive Maintenance, Maintenance & Repair, Building Maintenance, Facility Management (FM), Planned Preventative Maintenance, Equipment Maintenance, Maintenance, Predictive Maintenance, Maintenance Planning', 'type': 'REQUIRES'}]"
Maintenance Specialist,"Preventive Maintenance, Maintenance & Repair, Maintenance, Maintenance Management, Equipment Maintenance, Electrical Troubleshooting, Building Maintenance, Industrial Maintenance, Welding, Plumbing","[('Preventive Maintenance, Maintenance & Repair, Maintenance, Maintenance Management, Equipment Maintenance, Electrical Troubleshooting, Building Maintenance, Industrial Maintenance, Welding, Plumbing', 'SKILL')]","[('Maintenance Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Maintenance Specialist', 'to_type': 'SKILL', 'to_id': 'Preventive Maintenance, Maintenance & Repair, Maintenance, Maintenance Management, Equipment Maintenance, Electrical Troubleshooting, Building Maintenance, Industrial Maintenance, Welding, Plumbing', 'type': 'REQUIRES'}]"
Maintenance Supervisor,"Maintenance Management, Preventive Maintenance, Maintenance & Repair, Maintenance Planning, Maintenance, Building Maintenance, Plumbing, Electrical Troubleshooting, Equipment Maintenance, Corrective Maintenance","[('Maintenance Management, Preventive Maintenance, Maintenance & Repair, Maintenance Planning, Maintenance, Building Maintenance, Plumbing, Electrical Troubleshooting, Equipment Maintenance, Corrective Maintenance', 'SKILL')]","[('Maintenance Supervisor', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Maintenance Supervisor', 'to_type': 'SKILL', 'to_id': 'Maintenance Management, Preventive Maintenance, Maintenance & Repair, Maintenance Planning, Maintenance, Building Maintenance, Plumbing, Electrical Troubleshooting, Equipment Maintenance, Corrective Maintenance', 'type': 'REQUIRES'}]"
Maintenance Technician,"Preventive Maintenance, Maintenance & Repair, Electrical Troubleshooting, Equipment Maintenance, Maintenance, Building Maintenance, Electricity, Programmable Logic Controller (PLC), Motors, Electro-mechanical Troubleshooting","[('Preventive Maintenance, Maintenance & Repair, Electrical Troubleshooting, Equipment Maintenance, Maintenance, Building Maintenance, Electricity, Programmable Logic Controller (PLC), Motors, Electro-mechanical Troubleshooting', 'SKILL')]","[('Maintenance Technician', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Maintenance Technician', 'to_type': 'SKILL', 'to_id': 'Preventive Maintenance, Maintenance & Repair, Electrical Troubleshooting, Equipment Maintenance, Maintenance, Building Maintenance, Electricity, Programmable Logic Controller (PLC), Motors, Electro-mechanical Troubleshooting', 'type': 'REQUIRES'}]"
Makeup Artist,"Makeup Artistry, Cosmetics, Beauty Industry, Skin Care, Cosmetology, Special Effects Makeup, Stage Make-up, Makeovers, Photo Shoots, Hair Styling","[('Makeup Artistry, Cosmetics, Beauty Industry, Skin Care, Cosmetology, Special Effects Makeup, Stage Make-up, Makeovers, Photo Shoots, Hair Styling', 'SKILL')]","[('Makeup Artist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Makeup Artist', 'to_type': 'SKILL', 'to_id': 'Makeup Artistry, Cosmetics, Beauty Industry, Skin Care, Cosmetology, Special Effects Makeup, Stage Make-up, Makeovers, Photo Shoots, Hair Styling', 'type': 'REQUIRES'}]"
Management Analyst,"Federal Government, Analytics, Data Analysis, Analytical Skills, Change Management, Program Management, Business Analysis, Project Management, Financial Analysis, Budget Management","[('Federal Government, Analytics, Data Analysis, Analytical Skills, Change Management, Program Management, Business Analysis, Project Management, Financial Analysis, Budget Management', 'SKILL')]","[('Management Analyst', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Management Analyst', 'to_type': 'SKILL', 'to_id': 'Federal Government, Analytics, Data Analysis, Analytical Skills, Change Management, Program Management, Business Analysis, Project Management, Financial Analysis, Budget Management', 'type': 'REQUIRES'}]"
Management Consultant,"Management Consulting, Change Management, Digital Transformation, Consulting, Business Transformation, Program Management, Business Strategy, Strategy, Project Management, Project Management Office (PMO)","[('Management Consulting, Change Management, Digital Transformation, Consulting, Business Transformation, Program Management, Business Strategy, Strategy, Project Management, Project Management Office (PMO)', 'SKILL')]","[('Management Consultant', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Management Consultant', 'to_type': 'SKILL', 'to_id': 'Management Consulting, Change Management, Digital Transformation, Consulting, Business Transformation, Program Management, Business Strategy, Strategy, Project Management, Project Management Office (PMO)', 'type': 'REQUIRES'}]"
Manager of Sales,"Sales Management, Account Management, Sales, Sales Operations, Sales & Marketing, Sales Presentations, Direct Sales, Business Development, Business-to-Business (B2B), Customer Relationship Management (CRM)","[('Sales Management, Account Management, Sales, Sales Operations, Sales & Marketing, Sales Presentations, Direct Sales, Business Development, Business-to-Business (B2B), Customer Relationship Management (CRM)', 'SKILL')]","[('Manager of Sales', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Manager of Sales', 'to_type': 'SKILL', 'to_id': 'Sales Management, Account Management, Sales, Sales Operations, Sales & Marketing, Sales Presentations, Direct Sales, Business Development, Business-to-Business (B2B), Customer Relationship Management (CRM)', 'type': 'REQUIRES'}]"
Managing Director,"Business Development, Investment Management, Business Strategy, Board of Directors, Venture Capital, Corporate Development, Operations Management, Business-to-Business (B2B), Investment Banking, Mergers & Acquisitions (M&A)","[('Business Development, Investment Management, Business Strategy, Board of Directors, Venture Capital, Corporate Development, Operations Management, Business-to-Business (B2B), Investment Banking, Mergers & Acquisitions (M&A)', 'SKILL')]","[('Managing Director', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Managing Director', 'to_type': 'SKILL', 'to_id': 'Business Development, Investment Management, Business Strategy, Board of Directors, Venture Capital, Corporate Development, Operations Management, Business-to-Business (B2B), Investment Banking, Mergers & Acquisitions (M&A)', 'type': 'REQUIRES'}]"
Managing Partner,"Board of Directors, Operations Management, Business Development, Business-to-Business (B2B), Partner Relationship Management, Human Resources (HR), Business Strategy, Business Planning, Sales Management, Job Planning","[('Board of Directors, Operations Management, Business Development, Business-to-Business (B2B), Partner Relationship Management, Human Resources (HR), Business Strategy, Business Planning, Sales Management, Job Planning', 'SKILL')]","[('Managing Partner', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Managing Partner', 'to_type': 'SKILL', 'to_id': 'Board of Directors, Operations Management, Business Development, Business-to-Business (B2B), Partner Relationship Management, Human Resources (HR), Business Strategy, Business Planning, Sales Management, Job Planning', 'type': 'REQUIRES'}]"
Manufacturing Engineer,"Manufacturing Engineering, Tooling Design, Lean Six Sigma, Lean Manufacturing, Design for Manufacturing, SOLIDWORKS, Geometric Dimensioning & Tolerancing, Manufacturing Operations, Manufacturing, Manufacturing Processes","[('Manufacturing Engineering, Tooling Design, Lean Six Sigma, Lean Manufacturing, Design for Manufacturing, SOLIDWORKS, Geometric Dimensioning & Tolerancing, Manufacturing Operations, Manufacturing, Manufacturing Processes', 'SKILL')]","[('Manufacturing Engineer', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Manufacturing Engineer', 'to_type': 'SKILL', 'to_id': 'Manufacturing Engineering, Tooling Design, Lean Six Sigma, Lean Manufacturing, Design for Manufacturing, SOLIDWORKS, Geometric Dimensioning & Tolerancing, Manufacturing Operations, Manufacturing, Manufacturing Processes', 'type': 'REQUIRES'}]"
Manufacturing Specialist,"Knitting, Craftsmanship, Embroidery, Watercolor, Cost Accounting, Sketch App, Fashion Illustration, Fashion Design, Fashion, Styling","[('Knitting, Craftsmanship, Embroidery, Watercolor, Cost Accounting, Sketch App, Fashion Illustration, Fashion Design, Fashion, Styling', 'SKILL')]","[('Manufacturing Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Manufacturing Specialist', 'to_type': 'SKILL', 'to_id': 'Knitting, Craftsmanship, Embroidery, Watercolor, Cost Accounting, Sketch App, Fashion Illustration, Fashion Design, Fashion, Styling', 'type': 'REQUIRES'}]"
Manufacturing Technician,"Manufacturing, Clean Rooms, Manufacturing Operations, Troubleshooting, Manufacturing Processes, Soldering, Aseptic Technique, Lean Manufacturing, cGMP manufacturing, Standard Operating Procedure (SOP)","[('Manufacturing, Clean Rooms, Manufacturing Operations, Troubleshooting, Manufacturing Processes, Soldering, Aseptic Technique, Lean Manufacturing, cGMP manufacturing, Standard Operating Procedure (SOP)', 'SKILL')]","[('Manufacturing Technician', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Manufacturing Technician', 'to_type': 'SKILL', 'to_id': 'Manufacturing, Clean Rooms, Manufacturing Operations, Troubleshooting, Manufacturing Processes, Soldering, Aseptic Technique, Lean Manufacturing, cGMP manufacturing, Standard Operating Procedure (SOP)', 'type': 'REQUIRES'}]"
Marine,"Military, Marine Corps, Military Training, Leadership, Military Leadership, Military Weapons Handling, Team Leadership, Weapons Handling, Military Operations, Military Logistics","[('Military, Marine Corps, Military Training, Leadership, Military Leadership, Military Weapons Handling, Team Leadership, Weapons Handling, Military Operations, Military Logistics', 'SKILL')]","[('Marine', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Marine', 'to_type': 'SKILL', 'to_id': 'Military, Marine Corps, Military Training, Leadership, Military Leadership, Military Weapons Handling, Team Leadership, Weapons Handling, Military Operations, Military Logistics', 'type': 'REQUIRES'}]"
Market Manager,"Account Management, Sales Management, Business Development, Team Building, Sales, Business-to-Business (B2B), Marketing, Team Leadership, Management, Leadership","[('Account Management, Sales Management, Business Development, Team Building, Sales, Business-to-Business (B2B), Marketing, Team Leadership, Management, Leadership', 'SKILL')]","[('Market Manager', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Market Manager', 'to_type': 'SKILL', 'to_id': 'Account Management, Sales Management, Business Development, Team Building, Sales, Business-to-Business (B2B), Marketing, Team Leadership, Management, Leadership', 'type': 'REQUIRES'}]"
Market Specialist,"Market Research, Marketing, Sales, Social Media Marketing, Leadership, Communication, Data Analysis, Microsoft Excel, Marketing Strategy, Time Management","[('Market Research, Marketing, Sales, Social Media Marketing, Leadership, Communication, Data Analysis, Microsoft Excel, Marketing Strategy, Time Management', 'SKILL')]","[('Market Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Market Specialist', 'to_type': 'SKILL', 'to_id': 'Market Research, Marketing, Sales, Social Media Marketing, Leadership, Communication, Data Analysis, Microsoft Excel, Marketing Strategy, Time Management', 'type': 'REQUIRES'}]"
Marketing Analyst,"Marketing Analytics, Google Analytics, Tableau, Marketing Strategy, Digital Marketing, Data Visualization, SQL, Data Analysis, Social Media Marketing, Market Research","[('Marketing Analytics, Google Analytics, Tableau, Marketing Strategy, Digital Marketing, Data Visualization, SQL, Data Analysis, Social Media Marketing, Market Research', 'SKILL')]","[('Marketing Analyst', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Marketing Analyst', 'to_type': 'SKILL', 'to_id': 'Marketing Analytics, Google Analytics, Tableau, Marketing Strategy, Digital Marketing, Data Visualization, SQL, Data Analysis, Social Media Marketing, Market Research', 'type': 'REQUIRES'}]"
Marketing Assistant,"Social Media Marketing, Marketing, Social Media, Digital Marketing, Canva, Email Marketing, Adobe InDesign, Adobe Photoshop, Graphic Design, Adobe Illustrator","[('Social Media Marketing, Marketing, Social Media, Digital Marketing, Canva, Email Marketing, Adobe InDesign, Adobe Photoshop, Graphic Design, Adobe Illustrator', 'SKILL')]","[('Marketing Assistant', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Marketing Assistant', 'to_type': 'SKILL', 'to_id': 'Social Media Marketing, Marketing, Social Media, Digital Marketing, Canva, Email Marketing, Adobe InDesign, Adobe Photoshop, Graphic Design, Adobe Illustrator', 'type': 'REQUIRES'}]"
Marketing Associate,"Digital Marketing, Marketing, Email Marketing, Social Media Marketing, Copywriting, Social Media, Marketing Strategy, Canva, Content Marketing, Search Engine Optimization (SEO)","[('Digital Marketing, Marketing, Email Marketing, Social Media Marketing, Copywriting, Social Media, Marketing Strategy, Canva, Content Marketing, Search Engine Optimization (SEO)', 'SKILL')]","[('Marketing Associate', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Marketing Associate', 'to_type': 'SKILL', 'to_id': 'Digital Marketing, Marketing, Email Marketing, Social Media Marketing, Copywriting, Social Media, Marketing Strategy, Canva, Content Marketing, Search Engine Optimization (SEO)', 'type': 'REQUIRES'}]"
Marketing Communications Manager,"Strategic Communications, Digital Marketing, Email Marketing, Social Media Marketing, Marketing Strategy, Internal Communications, Copywriting, Content Strategy, Search Engine Optimization (SEO), Press Releases","[('Strategic Communications, Digital Marketing, Email Marketing, Social Media Marketing, Marketing Strategy, Internal Communications, Copywriting, Content Strategy, Search Engine Optimization (SEO), Press Releases', 'SKILL')]","[('Marketing Communications Manager', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Marketing Communications Manager', 'to_type': 'SKILL', 'to_id': 'Strategic Communications, Digital Marketing, Email Marketing, Social Media Marketing, Marketing Strategy, Internal Communications, Copywriting, Content Strategy, Search Engine Optimization (SEO), Press Releases', 'type': 'REQUIRES'}]"
